feederid,month,hour,kwh_1_1_NS_C,kwh_1_1_NS_I,kwh_1_1_NS_N,kwh_1_1_NS_S,kwh_1_1_S_C,kwh_1_1_S_I,kwh_1_1_S_N,kwh_1_1_S_S,kwh_1_2_NS_C,kwh_1_2_NS_I,kwh_1_2_NS_N,kwh_1_2_NS_S,kwh_1_2_S_C,kwh_1_2_S_I,kwh_1_2_S_N,kwh_1_2_S_S,kwh_1_3_NS_C,kwh_1_3_NS_I,kwh_1_3_NS_N,kwh_1_3_NS_S,kwh_1_3_S_C,kwh_1_3_S_I,kwh_1_3_S_N,kwh_1_3_S_S,kwh_1_4_NS_C,kwh_1_4_NS_I,kwh_1_4_NS_N,kwh_1_4_NS_S,kwh_1_4_S_C,kwh_1_4_S_I,kwh_1_4_S_N,kwh_1_4_S_S,kwh_1_5_NS_C,kwh_1_5_NS_I,kwh_1_5_NS_N,kwh_1_5_NS_S,kwh_1_5_S_C,kwh_1_5_S_I,kwh_1_5_S_N,kwh_1_5_S_S,kwh_2_1_NS_C,kwh_2_1_NS_I,kwh_2_1_NS_N,kwh_2_1_NS_S,kwh_2_1_S_C,kwh_2_1_S_I,kwh_2_1_S_N,kwh_2_1_S_S,kwh_2_2_NS_C,kwh_2_2_NS_I,kwh_2_2_NS_N,kwh_2_2_NS_S,kwh_2_2_S_C,kwh_2_2_S_I,kwh_2_2_S_N,kwh_2_2_S_S,kwh_2_3_NS_C,kwh_2_3_NS_I,kwh_2_3_NS_N,kwh_2_3_NS_S,kwh_2_3_S_C,kwh_2_3_S_I,kwh_2_3_S_N,kwh_2_3_S_S,kwh_2_4_NS_C,kwh_2_4_NS_I,kwh_2_4_NS_N,kwh_2_4_NS_S,kwh_2_4_S_C,kwh_2_4_S_I,kwh_2_4_S_N,kwh_2_4_S_S,kwh_2_5_NS_C,kwh_2_5_NS_I,kwh_2_5_NS_N,kwh_2_5_NS_S,kwh_2_5_S_C,kwh_2_5_S_I,kwh_2_5_S_N,kwh_2_5_S_S,kwh_3_1_NS_C,kwh_3_1_NS_I,kwh_3_1_NS_N,kwh_3_1_NS_S,kwh_3_1_S_C,kwh_3_1_S_I,kwh_3_1_S_N,kwh_3_1_S_S,kwh_3_2_NS_C,kwh_3_2_NS_I,kwh_3_2_NS_N,kwh_3_2_NS_S,kwh_3_2_S_C,kwh_3_2_S_I,kwh_3_2_S_N,kwh_3_2_S_S,kwh_3_3_NS_C,kwh_3_3_NS_I,kwh_3_3_NS_N,kwh_3_3_NS_S,kwh_3_3_S_C,kwh_3_3_S_I,kwh_3_3_S_N,kwh_3_3_S_S,kwh_3_4_NS_C,kwh_3_4_NS_I,kwh_3_4_NS_N,kwh_3_4_NS_S,kwh_3_4_S_C,kwh_3_4_S_I,kwh_3_4_S_N,kwh_3_4_S_S,kwh_3_5_NS_C,kwh_3_5_NS_I,kwh_3_5_NS_N,kwh_3_5_NS_S,kwh_3_5_S_C,kwh_3_5_S_I,kwh_3_5_S_N,kwh_3_5_S_S,kwh_4_1_NS_C,kwh_4_1_NS_I,kwh_4_1_NS_N,kwh_4_1_NS_S,kwh_4_1_S_C,kwh_4_1_S_I,kwh_4_1_S_N,kwh_4_1_S_S,kwh_4_2_NS_C,kwh_4_2_NS_I,kwh_4_2_NS_N,kwh_4_2_NS_S,kwh_4_2_S_C,kwh_4_2_S_I,kwh_4_2_S_N,kwh_4_2_S_S,kwh_4_3_NS_C,kwh_4_3_NS_I,kwh_4_3_NS_N,kwh_4_3_NS_S,kwh_4_3_S_C,kwh_4_3_S_I,kwh_4_3_S_N,kwh_4_3_S_S,kwh_4_4_NS_C,kwh_4_4_NS_I,kwh_4_4_NS_N,kwh_4_4_NS_S,kwh_4_4_S_C,kwh_4_4_S_I,kwh_4_4_S_N,kwh_4_4_S_S,kwh_4_5_NS_C,kwh_4_5_NS_I,kwh_4_5_NS_N,kwh_4_5_NS_S,kwh_4_5_S_C,kwh_4_5_S_I,kwh_4_5_S_N,kwh_4_5_S_S,ZIP_CODE,2023,2024,YoY Change,%change,loadorgen,min_ica_of,nominal voltage (kv),redacted data,residential customer count,commercial customer count,industrial customer count,agricultural customer count,other customers,existing distributed generation (kw),queued distributed generation (kw),total distributed generation (kw),voltage
42021112,5.0,18.0,0.0,0.233384661112713,0.0,0.0,0.0,0.5080813992669236,0.0,0.0,0.0,0.4872500691799455,0.0,0.0,0.0,0.5518363269853608,0.0,0.0,0.0,0.6937849095197729,0.0,0.0,0.0,0.5828731873340933,0.0,0.0,0.0,1.082266830614237,0.0,0.0,0.0,0.8025305603266345,0.0,0.0,0.0,0.6182625569113884,0.0,0.0,0.0,0.906777873817852,0.0,0.0,0.0,0.2868389685705814,0.0,0.0,0.0,0.8060345919105648,0.0,0.0,0.0,0.5446805478685904,0.0,0.0,0.0,0.6579956655284376,0.0,0.0,0.0,0.7319250989006348,0.0,0.0,0.0,0.7038496556177374,0.0,0.0,0.0,1.1765071940129752,0.0,0.0,0.0,0.8403233877855719,0.0,0.0,0.0,0.6093422434926563,0.0,0.0,0.0,1.0441756703857497,0.0,0.0,0.0,0.2935694034763185,0.0,0.0,0.0,0.3433932192525577,0.0,0.0,0.0,0.51748498652135,0.0,0.0,0.0,0.252376761590659,0.0,0.0,0.0,0.7609180541103018,0.0,0.0,0.0,0.3862384153095211,0.0,0.0,0.0,1.245794031255964,0.0,0.0,0.0,0.3769920962479832,0.0,0.0,0.0,0.6370218955321809,0.0,0.0,0.0,0.4660757242529712,0.0,0.0,0.0,0.3185523468915089,0.0,0.0,0.0,0.2733438816461951,0.0,0.0,0.0,0.5101151202102896,0.0,0.0,0.0,0.3341675594302001,0.0,0.0,0.0,0.736325276655117,0.0,0.0,0.0,0.4182518683767327,0.0,0.0,0.0,1.1884534391468058,0.0,0.0,0.0,0.4305632376766035,0.0,0.0,0.0,0.6257856613550978,0.0,0.0,0.0,0.4493191380717261,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,5.0,19.0,0.0,0.2413653804897008,0.0,0.0,0.0,0.8396487677399266,0.0,0.0,0.0,0.5129629573778987,0.0,0.0,0.0,0.9500146967975964,0.0,0.0,0.0,0.7003258218722967,0.0,0.0,0.0,1.1686843902126527,0.0,0.0,0.0,1.082744135706197,0.0,0.0,0.0,1.622248364947824,0.0,0.0,0.0,0.6309694847800035,0.0,0.0,0.0,1.5335710071252753,0.0,0.0,0.0,0.3004691855177511,0.0,0.0,0.0,1.076612407895633,0.0,0.0,0.0,0.531502373857367,0.0,0.0,0.0,1.0272369902831116,0.0,0.0,0.0,0.7283352181412671,0.0,0.0,0.0,1.2640258320369142,0.0,0.0,0.0,1.164426037657393,0.0,0.0,0.0,1.5633384194310598,0.0,0.0,0.0,0.6368044694949314,0.0,0.0,0.0,1.5059681602794892,0.0,0.0,0.0,0.2973482386760815,0.0,0.0,0.0,0.6678037171407635,0.0,0.0,0.0,0.5190627561277646,0.0,0.0,0.0,0.6787799219561601,0.0,0.0,0.0,0.7280219607190552,0.0,0.0,0.0,0.9278924328949512,0.0,0.0,0.0,1.202315760440304,0.0,0.0,0.0,1.2796715084941084,0.0,0.0,0.0,0.6156534154241319,0.0,0.0,0.0,1.1944441604652234,0.0,0.0,0.0,0.3170443791461963,0.0,0.0,0.0,0.6354301605317444,0.0,0.0,0.0,0.4952919012156849,0.0,0.0,0.0,0.7865827728568997,0.0,0.0,0.0,0.7006899740044152,0.0,0.0,0.0,1.007891924278113,0.0,0.0,0.0,1.1320641995662142,0.0,0.0,0.0,1.3645012838890358,0.0,0.0,0.0,0.6126714149501231,0.0,0.0,0.0,1.2321809800508203,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,5.0,20.0,0.0,0.2849017847456423,0.0,0.0,0.0,0.9573090044147912,0.0,0.0,0.0,0.5538395320637389,0.0,0.0,0.0,1.0874321636389472,0.0,0.0,0.0,0.7339587656868188,0.0,0.0,0.0,1.3875823519043753,0.0,0.0,0.0,1.1419939502442649,0.0,0.0,0.0,1.923924415935447,0.0,0.0,0.0,0.6409034828178478,0.0,0.0,0.0,1.7498891934188363,0.0,0.0,0.0,0.3235935720037644,0.0,0.0,0.0,1.1761336301703331,0.0,0.0,0.0,0.5494376931508614,0.0,0.0,0.0,1.153189479152206,0.0,0.0,0.0,0.7653187819415017,0.0,0.0,0.0,1.4551939932728284,0.0,0.0,0.0,1.16375164915646,0.0,0.0,0.0,1.80156688502132,0.0,0.0,0.0,0.66160753341811,0.0,0.0,0.0,1.694699944265294,0.0,0.0,0.0,0.3059288409778251,0.0,0.0,0.0,0.7667222052726076,0.0,0.0,0.0,0.5329929280994948,0.0,0.0,0.0,0.8330178929171924,0.0,0.0,0.0,0.729554788049729,0.0,0.0,0.0,1.0714667945998353,0.0,0.0,0.0,1.178855763082748,0.0,0.0,0.0,1.5434642705629296,0.0,0.0,0.0,0.6226943060508728,0.0,0.0,0.0,1.367589573507179,0.0,0.0,0.0,0.3175799796096559,0.0,0.0,0.0,0.7688097484516058,0.0,0.0,0.0,0.5001578885782464,0.0,0.0,0.0,0.9044323410679724,0.0,0.0,0.0,0.7085343142894157,0.0,0.0,0.0,1.2249634752203404,0.0,0.0,0.0,1.1431216191509008,0.0,0.0,0.0,1.676399905169926,0.0,0.0,0.0,0.6038138297706958,0.0,0.0,0.0,1.4702800494183006,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,5.0,21.0,0.0,0.2840664303666277,0.0,0.0,0.0,0.950418274092836,0.0,0.0,0.0,0.549072401802841,0.0,0.0,0.0,1.1316871116942038,0.0,0.0,0.0,0.737845983760223,0.0,0.0,0.0,1.3930755271757047,0.0,0.0,0.0,1.1707345507106468,0.0,0.0,0.0,1.9520686932959777,0.0,0.0,0.0,0.6413012810763121,0.0,0.0,0.0,1.6632212809949478,0.0,0.0,0.0,0.3195012154936123,0.0,0.0,0.0,1.1817001108161662,0.0,0.0,0.0,0.5462484427043254,0.0,0.0,0.0,1.1635854688842275,0.0,0.0,0.0,0.7558338947799522,0.0,0.0,0.0,1.426973234752959,0.0,0.0,0.0,1.1556963143938923,0.0,0.0,0.0,1.7933407519249964,0.0,0.0,0.0,0.6439830487172149,0.0,0.0,0.0,1.719403310637037,0.0,0.0,0.0,0.2967582584135395,0.0,0.0,0.0,0.7860927806319835,0.0,0.0,0.0,0.5203587872353223,0.0,0.0,0.0,0.8452235009223188,0.0,0.0,0.0,0.7085600104479561,0.0,0.0,0.0,1.0627386868080673,0.0,0.0,0.0,1.150970010013894,0.0,0.0,0.0,1.4855475149456976,0.0,0.0,0.0,0.628363089715783,0.0,0.0,0.0,1.335445327904952,0.0,0.0,0.0,0.3095367422111656,0.0,0.0,0.0,0.7338032348779593,0.0,0.0,0.0,0.4896385568287719,0.0,0.0,0.0,0.8592791145169614,0.0,0.0,0.0,0.68164125353025,0.0,0.0,0.0,1.1883397238259472,0.0,0.0,0.0,1.0935056589521457,0.0,0.0,0.0,1.66532863555559,0.0,0.0,0.0,0.5763462717968648,0.0,0.0,0.0,1.426327700639846,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,5.0,22.0,0.0,0.2518877863545755,0.0,0.0,0.0,0.8585577135615862,0.0,0.0,0.0,0.4784992724279009,0.0,0.0,0.0,1.0129133939629489,0.0,0.0,0.0,0.6789266318886368,0.0,0.0,0.0,1.2670452255170583,0.0,0.0,0.0,1.0711229297961882,0.0,0.0,0.0,1.7983635469223378,0.0,0.0,0.0,0.5466944489717455,0.0,0.0,0.0,1.498727627931079,0.0,0.0,0.0,0.2867608009748144,0.0,0.0,0.0,1.0582139914653932,0.0,0.0,0.0,0.4862105310129877,0.0,0.0,0.0,1.0140562013173144,0.0,0.0,0.0,0.6743545219755193,0.0,0.0,0.0,1.2910142604630006,0.0,0.0,0.0,1.0602473066041476,0.0,0.0,0.0,1.6051635977645793,0.0,0.0,0.0,0.5602080291293474,0.0,0.0,0.0,1.5618667556483252,0.0,0.0,0.0,0.2639968325840259,0.0,0.0,0.0,0.7108857273974667,0.0,0.0,0.0,0.4642540080321285,0.0,0.0,0.0,0.7657741560665209,0.0,0.0,0.0,0.6387556305215131,0.0,0.0,0.0,0.9487992240011032,0.0,0.0,0.0,1.0053732578322492,0.0,0.0,0.0,1.3884983007364158,0.0,0.0,0.0,0.5725640556999808,0.0,0.0,0.0,1.1833338487226113,0.0,0.0,0.0,0.2667098231460093,0.0,0.0,0.0,0.658738508270651,0.0,0.0,0.0,0.4380154923958854,0.0,0.0,0.0,0.7609808027155027,0.0,0.0,0.0,0.594705179427387,0.0,0.0,0.0,1.10217855773864,0.0,0.0,0.0,0.9441376301250788,0.0,0.0,0.0,1.5055305850498768,0.0,0.0,0.0,0.5015147438787408,0.0,0.0,0.0,1.2422446778296594,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,5.0,23.0,0.0,0.21987099157922,0.0,0.0,0.0,0.7480859791758677,0.0,0.0,0.0,0.3999587654593399,0.0,0.0,0.0,0.8582840371768029,0.0,0.0,0.0,0.5912128576240445,0.0,0.0,0.0,1.119901443310835,0.0,0.0,0.0,0.9286140829206524,0.0,0.0,0.0,1.5760356634136807,0.0,0.0,0.0,0.4488337867599429,0.0,0.0,0.0,1.333837696592823,0.0,0.0,0.0,0.2487880986423629,0.0,0.0,0.0,0.9263471080932328,0.0,0.0,0.0,0.4067108026531636,0.0,0.0,0.0,0.8947495458431047,0.0,0.0,0.0,0.5719808621248783,0.0,0.0,0.0,1.141289140689191,0.0,0.0,0.0,0.937395353566672,0.0,0.0,0.0,1.4190396937994003,0.0,0.0,0.0,0.4727609842250372,0.0,0.0,0.0,1.3719466652641568,0.0,0.0,0.0,0.2275261617774419,0.0,0.0,0.0,0.6020100420074597,0.0,0.0,0.0,0.3878746314289416,0.0,0.0,0.0,0.6693288735242401,0.0,0.0,0.0,0.5396755561976495,0.0,0.0,0.0,0.8216264059905507,0.0,0.0,0.0,0.8667615766393331,0.0,0.0,0.0,1.2288054098711525,0.0,0.0,0.0,0.489225731516392,0.0,0.0,0.0,1.0165732902153348,0.0,0.0,0.0,0.2222430650846832,0.0,0.0,0.0,0.567434452007518,0.0,0.0,0.0,0.373632372883835,0.0,0.0,0.0,0.6472347637196719,0.0,0.0,0.0,0.4884220639979272,0.0,0.0,0.0,0.9418079011780814,0.0,0.0,0.0,0.7885181010201053,0.0,0.0,0.0,1.3014495078210873,0.0,0.0,0.0,0.4346740018137064,0.0,0.0,0.0,1.0816480973416676,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,0.0,0.0,0.2128670031523945,0.0,0.0,0.0,0.7344862019580234,0.0,0.0,0.0,0.385682783650732,0.0,0.0,0.0,0.8576624908772582,0.0,0.0,0.0,0.5606275970462494,0.0,0.0,0.0,1.150505108982508,0.0,0.0,0.0,0.9708089792891994,0.0,0.0,0.0,1.6757611403073471,0.0,0.0,0.0,0.4132476443408041,0.0,0.0,0.0,1.3738484653279786,0.0,0.0,0.0,0.2264904073516258,0.0,0.0,0.0,0.9308203549483104,0.0,0.0,0.0,0.3945405044377269,0.0,0.0,0.0,0.8642067119096257,0.0,0.0,0.0,0.5445279827563557,0.0,0.0,0.0,1.1531684579485562,0.0,0.0,0.0,0.9838868864996152,0.0,0.0,0.0,1.587655632119385,0.0,0.0,0.0,0.4926406780153219,0.0,0.0,0.0,1.3358250667608196,0.0,0.0,0.0,0.2149010578241466,0.0,0.0,0.0,0.6541099508170938,0.0,0.0,0.0,0.3775239744392432,0.0,0.0,0.0,0.6205344525796357,0.0,0.0,0.0,0.543062152079876,0.0,0.0,0.0,0.908647027062654,0.0,0.0,0.0,0.8600220270966762,0.0,0.0,0.0,1.3085605523201873,0.0,0.0,0.0,0.4764919968130587,0.0,0.0,0.0,1.056703553009258,0.0,0.0,0.0,0.2217064676841535,0.0,0.0,0.0,0.5664247942115131,0.0,0.0,0.0,0.3860423973898293,0.0,0.0,0.0,0.6517108441948511,0.0,0.0,0.0,0.4829231149846699,0.0,0.0,0.0,0.9624891445785856,0.0,0.0,0.0,0.7770320088590835,0.0,0.0,0.0,1.3340096897449685,0.0,0.0,0.0,0.4136994666666666,0.0,0.0,0.0,1.0425269746742174,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,1.0,0.0,0.1920718180852441,0.0,0.0,0.0,0.6601206249583385,0.0,0.0,0.0,0.3357478018784816,0.0,0.0,0.0,0.7560340295355271,0.0,0.0,0.0,0.5047553751004016,0.0,0.0,0.0,1.0018228984047,0.0,0.0,0.0,0.899347111417714,0.0,0.0,0.0,1.495845746323059,0.0,0.0,0.0,0.3637641404326985,0.0,0.0,0.0,1.2530276053547524,0.0,0.0,0.0,0.201998300570853,0.0,0.0,0.0,0.8182618293102887,0.0,0.0,0.0,0.3454978646458791,0.0,0.0,0.0,0.7805154126456486,0.0,0.0,0.0,0.4883024905850033,0.0,0.0,0.0,1.0089412776969306,0.0,0.0,0.0,0.8723085865161392,0.0,0.0,0.0,1.4518131284899185,0.0,0.0,0.0,0.4446474968735155,0.0,0.0,0.0,1.2234254267316609,0.0,0.0,0.0,0.1936710314786582,0.0,0.0,0.0,0.5658930664422012,0.0,0.0,0.0,0.3329393733818212,0.0,0.0,0.0,0.5327764642757347,0.0,0.0,0.0,0.4722909880936833,0.0,0.0,0.0,0.8054446041701586,0.0,0.0,0.0,0.7550105605358882,0.0,0.0,0.0,1.199396887206368,0.0,0.0,0.0,0.4078417478861684,0.0,0.0,0.0,0.9640963063047142,0.0,0.0,0.0,0.2004986443926242,0.0,0.0,0.0,0.514393975901034,0.0,0.0,0.0,0.3187350142877023,0.0,0.0,0.0,0.5792062069598164,0.0,0.0,0.0,0.4164540062734417,0.0,0.0,0.0,0.8643570882584507,0.0,0.0,0.0,0.6864865242564442,0.0,0.0,0.0,1.1845833795423957,0.0,0.0,0.0,0.3610470666666667,0.0,0.0,0.0,1.0195363076302977,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,2.0,0.0,0.1812897829036577,0.0,0.0,0.0,0.6070562617313416,0.0,0.0,0.0,0.3091600556894243,0.0,0.0,0.0,0.6715348672133488,0.0,0.0,0.0,0.4489665263721553,0.0,0.0,0.0,0.9122908812324636,0.0,0.0,0.0,0.8078322709504685,0.0,0.0,0.0,1.3782452793582134,0.0,0.0,0.0,0.3398680431403031,0.0,0.0,0.0,1.1810417065595715,0.0,0.0,0.0,0.1890062613236455,0.0,0.0,0.0,0.7532429262401397,0.0,0.0,0.0,0.3153050787436827,0.0,0.0,0.0,0.6981053955377784,0.0,0.0,0.0,0.446496444454742,0.0,0.0,0.0,0.9130854057370724,0.0,0.0,0.0,0.7975299296512773,0.0,0.0,0.0,1.347260231388606,0.0,0.0,0.0,0.4124832938895366,0.0,0.0,0.0,1.1504093581479098,0.0,0.0,0.0,0.1827007656734182,0.0,0.0,0.0,0.4966811484737023,0.0,0.0,0.0,0.307852871650041,0.0,0.0,0.0,0.4840671554178545,0.0,0.0,0.0,0.4327333137434157,0.0,0.0,0.0,0.7258150524944706,0.0,0.0,0.0,0.6966409056298329,0.0,0.0,0.0,1.1124821969707108,0.0,0.0,0.0,0.3752715903115836,0.0,0.0,0.0,0.8967668620719437,0.0,0.0,0.0,0.1878678854082998,0.0,0.0,0.0,0.4653310378648852,0.0,0.0,0.0,0.2795657114877166,0.0,0.0,0.0,0.5371862896503522,0.0,0.0,0.0,0.3789709379585994,0.0,0.0,0.0,0.7593514299872426,0.0,0.0,0.0,0.630465608671244,0.0,0.0,0.0,1.0772340719452949,0.0,0.0,0.0,0.3272269333333333,0.0,0.0,0.0,0.9669142511793096,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,3.0,0.0,0.1774892771386621,0.0,0.0,0.0,0.5681527132239957,0.0,0.0,0.0,0.2957650693440428,0.0,0.0,0.0,0.6320772279716577,0.0,0.0,0.0,0.4181691753681392,0.0,0.0,0.0,0.8540670271460662,0.0,0.0,0.0,0.7368781940752257,0.0,0.0,0.0,1.2974280212727622,0.0,0.0,0.0,0.3259309236947791,0.0,0.0,0.0,1.1199077060240965,0.0,0.0,0.0,0.1827017327053131,0.0,0.0,0.0,0.707054612534447,0.0,0.0,0.0,0.296719623655914,0.0,0.0,0.0,0.6519478172818809,0.0,0.0,0.0,0.4267060499412827,0.0,0.0,0.0,0.8640658858202935,0.0,0.0,0.0,0.7367623181905174,0.0,0.0,0.0,1.2602053099633823,0.0,0.0,0.0,0.4216928992745173,0.0,0.0,0.0,1.1047368541164402,0.0,0.0,0.0,0.1771843501248673,0.0,0.0,0.0,0.4604122267674456,0.0,0.0,0.0,0.2921733704927237,0.0,0.0,0.0,0.4719514303960669,0.0,0.0,0.0,0.4027530527621784,0.0,0.0,0.0,0.6612568452410479,0.0,0.0,0.0,0.6571451042138805,0.0,0.0,0.0,1.050887035922463,0.0,0.0,0.0,0.3647353238502397,0.0,0.0,0.0,0.8443137145355615,0.0,0.0,0.0,0.1761307844712182,0.0,0.0,0.0,0.4272799345556807,0.0,0.0,0.0,0.2590126792879584,0.0,0.0,0.0,0.4977883773275474,0.0,0.0,0.0,0.3550993456796145,0.0,0.0,0.0,0.7281848954851576,0.0,0.0,0.0,0.6033228532409206,0.0,0.0,0.0,1.0132451092951975,0.0,0.0,0.0,0.320640376974565,0.0,0.0,0.0,0.9492510403364798,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,4.0,0.0,0.1807266575506326,0.0,0.0,0.0,0.5543137707430118,0.0,0.0,0.0,0.287680500669344,0.0,0.0,0.0,0.611835879194196,0.0,0.0,0.0,0.4070288642570281,0.0,0.0,0.0,0.8425139865915274,0.0,0.0,0.0,0.7115954740078594,0.0,0.0,0.0,1.237766342987204,0.0,0.0,0.0,0.3504224743058254,0.0,0.0,0.0,1.1148718666666668,0.0,0.0,0.0,0.1785670615245798,0.0,0.0,0.0,0.6679410518051958,0.0,0.0,0.0,0.2897449958643506,0.0,0.0,0.0,0.6298161173049847,0.0,0.0,0.0,0.4240366711851455,0.0,0.0,0.0,0.8215443170364262,0.0,0.0,0.0,0.7026462660334045,0.0,0.0,0.0,1.1948692381466406,0.0,0.0,0.0,0.4080641876711145,0.0,0.0,0.0,1.0698780913134127,0.0,0.0,0.0,0.1730831210759366,0.0,0.0,0.0,0.4554875578738839,0.0,0.0,0.0,0.2846364632422162,0.0,0.0,0.0,0.452870983564365,0.0,0.0,0.0,0.3859123280440555,0.0,0.0,0.0,0.6266692807236702,0.0,0.0,0.0,0.6352554898121938,0.0,0.0,0.0,1.0157865125104102,0.0,0.0,0.0,0.3583208326639893,0.0,0.0,0.0,0.8397568569978839,0.0,0.0,0.0,0.1750728860215053,0.0,0.0,0.0,0.4101930820803817,0.0,0.0,0.0,0.2554137110427608,0.0,0.0,0.0,0.4896099108393297,0.0,0.0,0.0,0.3435911368484691,0.0,0.0,0.0,0.6925858059086899,0.0,0.0,0.0,0.5863453815261044,0.0,0.0,0.0,1.0139084440820805,0.0,0.0,0.0,0.3186013333333333,0.0,0.0,0.0,0.9821815924583188,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,5.0,0.0,0.1746174570281124,0.0,0.0,0.0,0.5671542146258901,0.0,0.0,0.0,0.299430450334672,0.0,0.0,0.0,0.6115608985274431,0.0,0.0,0.0,0.4239434666666666,0.0,0.0,0.0,0.8571696285140562,0.0,0.0,0.0,0.7430739325301204,0.0,0.0,0.0,1.2255088068240914,0.0,0.0,0.0,0.381814631644859,0.0,0.0,0.0,1.1984130666666668,0.0,0.0,0.0,0.1874189558613192,0.0,0.0,0.0,0.6906804794692373,0.0,0.0,0.0,0.299480997235645,0.0,0.0,0.0,0.6374272161874396,0.0,0.0,0.0,0.4296286440644297,0.0,0.0,0.0,0.8385439185653634,0.0,0.0,0.0,0.6923157862633329,0.0,0.0,0.0,1.1802801872161195,0.0,0.0,0.0,0.4166621140562248,0.0,0.0,0.0,1.186049545173582,0.0,0.0,0.0,0.1787814826514451,0.0,0.0,0.0,0.4513916634105949,0.0,0.0,0.0,0.2929198109945157,0.0,0.0,0.0,0.4706767142246404,0.0,0.0,0.0,0.3894396026511688,0.0,0.0,0.0,0.6072373237900319,0.0,0.0,0.0,0.6531073463830508,0.0,0.0,0.0,0.9992416058882572,0.0,0.0,0.0,0.3656702811244981,0.0,0.0,0.0,0.9002401644211255,0.0,0.0,0.0,0.1780169012048193,0.0,0.0,0.0,0.4197497856839768,0.0,0.0,0.0,0.260514421589306,0.0,0.0,0.0,0.4973545225501719,0.0,0.0,0.0,0.3521075002763743,0.0,0.0,0.0,0.6831194013810672,0.0,0.0,0.0,0.5933190563328583,0.0,0.0,0.0,1.0282350249600554,0.0,0.0,0.0,0.3273715518072289,0.0,0.0,0.0,1.0080444344937214,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
42021112,6.0,6.0,0.0,0.1619963350822645,0.0,0.0,0.0,0.5465584237673344,0.0,0.0,0.0,0.3308343641231593,0.0,0.0,0.0,0.5722550948957118,0.0,0.0,0.0,0.4611485274431057,0.0,0.0,0.0,0.8226668010752687,0.0,0.0,0.0,0.7788725161981258,0.0,0.0,0.0,1.1153246592585926,0.0,0.0,0.0,0.4527150656388997,0.0,0.0,0.0,1.2078736,0.0,0.0,0.0,0.2003381774300195,0.0,0.0,0.0,0.679737128955748,0.0,0.0,0.0,0.3303285294501762,0.0,0.0,0.0,0.5788864848511922,0.0,0.0,0.0,0.4680333374098545,0.0,0.0,0.0,0.7770091218838591,0.0,0.0,0.0,0.686126581595198,0.0,0.0,0.0,0.9945609885226856,0.0,0.0,0.0,0.4515772589022758,0.0,0.0,0.0,1.2489325871492605,0.0,0.0,0.0,0.1933716780221782,0.0,0.0,0.0,0.4122619084984821,0.0,0.0,0.0,0.3169197970548862,0.0,0.0,0.0,0.4557822477566179,0.0,0.0,0.0,0.4233926107918679,0.0,0.0,0.0,0.4957167384055748,0.0,0.0,0.0,0.6943245989617781,0.0,0.0,0.0,0.8183947780751646,0.0,0.0,0.0,0.4015897303623094,0.0,0.0,0.0,0.853639341775705,0.0,0.0,0.0,0.1926264058902275,0.0,0.0,0.0,0.4148088106903725,0.0,0.0,0.0,0.2903418184907144,0.0,0.0,0.0,0.4705014075630176,0.0,0.0,0.0,0.4015107057563588,0.0,0.0,0.0,0.6318958465072165,0.0,0.0,0.0,0.6306747079716717,0.0,0.0,0.0,0.9175164867469882,0.0,0.0,0.0,0.378054500669344,0.0,0.0,0.0,0.9785572189161372,0.0,0.0,94558,2461.0,2995.0,534.0,0.216984965,G,80.0,12kV,No,2711,127,28,47,2.0,4560,300,4860,12
